"plate_well","plate","well","identifier","hit","welltype","create_date","fp","fp_1","fi","fi_1","p","p_1","s","s_1"
"1795M03","1795","M03","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795M03","0","X","2015-08-31 19:12","254.1","257.2","50405789.0","49849514.0","21575522.0","21316584.0","7254745.0","7216346.0"
"1795M02","1795","M02","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795M02","0","X","2015-08-31 19:12","247.6","253.9","50271339.0","49410288.0","21560832.0","21150276.0","7149675.0","7109736.0"
"1795M01","1795","M01","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795M01","0","X","2015-08-31 19:12","246.4","252.3","49915331.0","49275419.0","21415626.0","21103261.0","7084079.0","7068897.0"
"1795L24","1795","L24","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L24","0","N","2015-08-31 19:12","243.2","250.1","50725511.0","50367944.0","21784364.0","21585715.0","7156783.0","7196514.0"
"1795L22","1795","L22","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L22","0","X","2015-08-31 19:12","249.1","250.6","50771720.0","50424936.0","21765222.0","21606662.0","7241276.0","7211612.0"
"1795L21","1795","L21","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L21","0","X","2015-08-31 19:12","250.9","259.5","49049960.0","48358699.0","21015420.0","20664660.0","7019120.0","7029379.0"
"1795L20","1795","L20","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L20","0","X","2015-08-31 19:12","240.1","250.7","52774453.0","52023398.0","22685088.0","22290910.0","7404277.0","7441578.0"
"1795L19","1795","L19","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L19","0","X","2015-08-31 19:12","253.7","261.1","54915467.0","54825487.0","23508893.0","23415956.0","7897681.0","7993575.0"
"1795L18","1795","L18","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L18","0","X","2015-08-31 19:12","240.6","257.2","51456915.0","52113667.0","22115747.0","22285125.0","7225421.0","7543417.0"
"1795L17","1795","L17","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L17","0","X","2015-08-31 19:12","246.3","260.1","50832507.0","49875009.0","21809738.0","21308647.0","7213031.0","7257715.0"
"1795L16","1795","L16","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L16","0","X","2015-08-31 19:12","252.0","258.9","51809946.0","50614558.0","22190633.0","21632813.0","7428680.0","7348932.0"
"1795L15","1795","L15","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L15","0","X","2015-08-31 19:12","250.9","259.5","51009747.0","49637086.0","21855119.0","21210626.0","7299509.0","7215834.0"
"1795L14","1795","L14","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L14","0","X","2015-08-31 19:12","250.8","260.6","50827404.0","50153409.0","21777625.0","21424207.0","7272154.0","7304995.0"
"1795L13","1795","L13","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L13","0","X","2015-08-31 19:12","248.4","252.9","49886235.0","49657489.0","21389959.0","21263055.0","7106317.0","7131379.0"
"1795L12","1795","L12","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L12","0","X","2015-08-31 19:12","252.0","255.8","49925741.0","49257037.0","21383366.0","21072531.0","7159009.0","7111975.0"
"1795L11","1795","L11","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L11","0","X","2015-08-31 19:12","248.3","256.1","50335528.0","50244612.0","21583565.0","21493181.0","7168398.0","7258250.0"
"1795L10","1795","L10","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L10","0","X","2015-08-31 19:12","235.5","236.9","60903583.0","61215914.0","26215374.0","26338407.0","8472835.0","8539100.0"
"1795L09","1795","L09","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L09","0","X","2015-08-31 19:12","222.8","233.9","68765270.0","68216156.0","29708440.0","29376660.0","9348390.0","9462836.0"
"1795L08","1795","L08","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L08","0","X","2015-08-31 19:12","250.1","256.8","49692382.0","49029050.0","21296151.0","20968505.0","7100080.0","7092040.0"
"1795L07","1795","L07","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L07","0","X","2015-08-31 19:12","250.9","257.3","50438188.0","49375720.0","21610617.0","21113352.0","7216954.0","7149016.0"
"1795L06","1795","L06","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L06","0","X","2015-08-31 19:12","255.2","261.5","53578347.0","52511923.0","22925438.0","22425035.0","7727471.0","7661853.0"
"1795L05","1795","L05","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L05","0","X","2015-08-31 19:12","245.4","257.5","51088975.0","49914623.0","21926103.0","21342544.0","7236769.0","7229535.0"
"1796K13","1796","K13","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K13","0","X","2015-08-31 19:12","250.7","254.9","50889428.0","49973022.0","21805249.0","21384981.0","7278930.0","7203060.0"
"1796K12","1796","K12","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K12","0","X","2015-08-31 19:12","266.0","264.9","49467259.0","48971574.0","21095417.0","20891166.0","7276425.0","7189242.0"
"1796K11","1796","K11","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K11","0","X","2015-08-31 19:12","263.9","264.2","49141482.0","48921035.0","20970206.0","20873852.0","7201070.0","7173331.0"
"1796K10","1796","K10","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K10","0","X","2015-08-31 19:12","264.5","258.0","53602896.0","55260351.0","22869416.0","23624994.0","7864064.0","8010363.0"
"1796K09","1796","K09","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K09","0","X","2015-08-31 19:12","262.6","264.3","48606255.0","48684622.0","20750491.0","20772853.0","7105273.0","7138916.0"
"1796K08","1796","K08","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K08","0","X","2015-08-31 19:12","263.1","266.1","48828133.0","49298207.0","20841554.0","21022217.0","7145025.0","7253773.0"
"1796K07","1796","K07","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K07","0","X","2015-08-31 19:12","259.4","263.1","48812298.0","48667783.0","20858936.0","20772982.0","7094426.0","7121819.0"
"1796K06","1796","K06","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K06","0","X","2015-08-31 19:12","256.9","268.2","50486722.0","48899133.0","21591579.0","20838124.0","7303564.0","7222885.0"
"1796K05","1796","K05","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K05","0","X","2015-08-31 19:12","261.7","270.5","49653348.0","49102174.0","21203322.0","20909616.0","7246704.0","7282942.0"
"1796K04","1796","K04","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K04","0","X","2015-08-31 19:12","260.9","264.4","49125937.0","48402735.0","20983337.0","20651458.0","7159263.0","7099819.0"
"1796K03","1796","K03","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K03","0","X","2015-08-31 19:12","266.7","267.4","47784289.0","47649644.0","20372922.0","20310798.0","7038445.0","7028048.0"
"1796K02","1796","K02","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K02","0","X","2015-08-31 19:12","266.3","264.7","48783684.0","48496885.0","20801741.0","20689676.0","7180202.0","7117533.0"
"1796K01","1796","K01","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796K01","0","X","2015-08-31 19:12","250.6","256.4","49918872.0","49417071.0","21390014.0","21137418.0","7138844.0","7142235.0"
"1796J24","1796","J24","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J24","0","N","2015-08-31 19:12","251.5","261.3","49514291.0","48512916.0","21210505.0","20718852.0","7093281.0","7075212.0"
"1796J22","1796","J22","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J22","0","X","2015-08-31 19:12","258.0","262.3","48785476.0","48680554.0","20856966.0","20783850.0","7071544.0","7112854.0"
"1796J21","1796","J21","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J21","0","X","2015-08-31 19:12","256.2","261.7","48530515.0","48322363.0","20759247.0","20634783.0","7012021.0","7052797.0"
"1796J20","1796","J20","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J20","0","X","2015-08-31 19:12","262.0","265.1","48830573.0","48757319.0","20849705.0","20798117.0","7131163.0","7161085.0"
"1796J19","1796","J19","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J19","0","X","2015-08-31 19:12","259.1","259.2","48514342.0","47898132.0","20733375.0","20469830.0","7047592.0","6958472.0"
"1796J18","1796","J18","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J18","0","X","2015-08-31 19:12","258.0","265.9","48594841.0","48146065.0","20774929.0","20532431.0","7044983.0","7081203.0"
"1796J17","1796","J17","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J17","0","X","2015-08-31 19:12","263.6","264.3","47915688.0","47840204.0","20449145.0","20412216.0","7017398.0","7015772.0"
"1796J16","1796","J16","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J16","0","X","2015-08-31 19:12","257.9","261.9","48984628.0","48457320.0","20942301.0","20690978.0","7100026.0","7075364.0"
"1796J15","1796","J15","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J15","0","X","2015-08-31 19:12","259.5","261.2","47135656.0","46674689.0","20141650.0","19934124.0","6852356.0","6806441.0"
"1796J14","1796","J14","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J14","0","X","2015-08-31 19:12","245.1","235.0","49805380.0","51243144.0","21376742.0","22060046.0","7051896.0","7123052.0"
"1796J13","1796","J13","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J13","0","X","2015-08-31 19:12","255.2","258.4","49027713.0","49230905.0","20978578.0","21044400.0","7070557.0","7142105.0"
"1796J12","1796","J12","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J12","0","X","2015-08-31 19:12","257.3","257.1","48955568.0","48724950.0","20934181.0","20836464.0","7087206.0","7052022.0"
"1796J11","1796","J11","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J11","0","X","2015-08-31 19:12","259.5","265.3","48500777.0","47966489.0","20725394.0","20459447.0","7049989.0","7047595.0"
"1796J10","1796","J10","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J10","0","X","2015-08-31 19:12","261.0","259.8","48341158.0","48268504.0","20647301.0","20623806.0","7046556.0","7020892.0"
"1796J09","1796","J09","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J09","0","X","2015-08-31 19:12","262.3","264.9","48163044.0","47842217.0","20563193.0","20409114.0","7036658.0","7023989.0"
"1796J08","1796","J08","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J08","0","X","2015-08-31 19:12","259.6","260.3","48984269.0","48684033.0","20931322.0","20798219.0","7121625.0","7087595.0"
"1796J07","1796","J07","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J07","0","X","2015-08-31 19:12","264.7","263.6","53837281.0","53920583.0","22968260.0","23011494.0","7900761.0","7897595.0"
"1796J06","1796","J06","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J06","0","X","2015-08-31 19:12","261.9","266.3","48663181.0","48227117.0","20778862.0","20564625.0","7105457.0","7097867.0"
"1796J05","1796","J05","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J05","0","X","2015-08-31 19:12","261.1","261.1","48491216.0","48390995.0","20710558.0","20667811.0","7070100.0","7055373.0"
"1796J04","1796","J04","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J04","0","X","2015-08-31 19:12","257.0","266.4","48702169.0","48237993.0","20827463.0","20568312.0","7047243.0","7101369.0"
"1796J03","1796","J03","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J03","0","X","2015-08-31 19:12","257.2","263.9","50837884.0","50727603.0","21739448.0","21646878.0","7358988.0","7433847.0"
"1796J02","1796","J02","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J02","0","X","2015-08-31 19:12","257.6","259.2","48654780.0","48214869.0","20803446.0","20605325.0","7047888.0","7004219.0"
"1796J01","1796","J01","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796J01","0","X","2015-08-31 19:12","253.7","256.0","54071260.0","53930062.0","23147045.0","23070295.0","7777170.0","7789472.0"
"1796I24","1796","I24","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I24","0","N","2015-08-31 19:12","259.3","260.4","48366309.0","48000337.0","20668925.0","20505935.0","7028459.0","6988467.0"
"1796I22","1796","I22","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I22","0","X","2015-08-31 19:12","261.2","265.8","49051410.0","49240668.0","20949290.0","20999882.0","7152830.0","7240904.0"
"1796I21","1796","I21","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I21","0","X","2015-08-31 19:12","253.5","255.7","48964261.0","48661964.0","20962420.0","20818563.0","7039421.0","7024838.0"
"1796I20","1796","I20","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I20","0","X","2015-08-31 19:12","256.2","262.5","50504047.0","50458966.0","21603595.0","21542093.0","7296857.0","7374780.0"
"1796I19","1796","I19","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I19","0","X","2015-08-31 19:12","256.8","261.0","50128204.0","50113203.0","21438397.0","21404430.0","7251410.0","7304343.0"
"1796I18","1796","I18","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I18","0","X","2015-08-31 19:12","260.1","260.2","47072935.0","46285078.0","20111513.0","19774366.0","6849909.0","6736346.0"
"1796I17","1796","I17","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I17","0","X","2015-08-31 19:12","261.1","260.6","49990518.0","49622989.0","21351470.0","21197836.0","7287578.0","7227317.0"
"1796I16","1796","I16","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I16","0","X","2015-08-31 19:12","260.7","265.3","47574618.0","47054485.0","20322035.0","20070463.0","6930548.0","6913559.0"
"1796I15","1796","I15","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I15","0","X","2015-08-31 19:12","259.6","265.8","50757838.0","49953968.0","21688762.0","21303989.0","7380314.0","7345990.0"
"1796I14","1796","I14","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I14","0","X","2015-08-31 19:12","263.7","263.5","48061866.0","48041422.0","20510896.0","20502965.0","7040074.0","7035492.0"
"1796I13","1796","I13","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I13","0","X","2015-08-31 19:12","262.6","266.4","48180779.0","47151411.0","20568778.0","20105080.0","7043223.0","6941251.0"
"1796I12","1796","I12","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I12","0","X","2015-08-31 19:12","269.5","272.7","56295817.0","56578845.0","23980689.0","24076034.0","8334439.0","8426777.0"
"1796I11","1796","I11","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I11","0","X","2015-08-31 19:12","265.1","263.5","50271706.0","49940353.0","21444463.0","21313999.0","7382780.0","7312355.0"
"1796I10","1796","I10","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1796I10","0","X","2015-08-31 19:12","260.0","255.7","49138584.0","49468941.0","20994840.0","21163659.0","7148904.0","7141623.0"
"1795L04","1795","L04","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L04","0","X","2015-08-31 19:12","252.2","259.6","50783619.0","50113134.0","21749623.0","21413684.0","7284373.0","7285766.0"
"1795L03","1795","L03","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L03","0","X","2015-08-31 19:12","251.5","252.6","50373525.0","50139421.0","21578919.0","21471350.0","7215687.0","7196721.0"
"1795L02","1795","L02","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L02","0","X","2015-08-31 19:12","249.5","254.5","50411784.0","49529233.0","21608146.0","21197250.0","7195492.0","7134733.0"
"1795L01","1795","L01","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795L01","0","X","2015-08-31 19:12","247.3","251.9","52808230.0","53133970.0","22650994.0","22758518.0","7506242.0","7616934.0"
"1795K24","1795","K24","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K24","0","N","2015-08-31 19:12","243.4","252.5","51940822.0","51156114.0","22305012.0","21907447.0","7330798.0","7341220.0"
"1795K22","1795","K22","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K22","0","X","2015-08-31 19:12","253.5","257.5","52278779.0","51364417.0","22381015.0","21962718.0","7516749.0","7438981.0"
"1795K21","1795","K21","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K21","0","X","2015-08-31 19:12","251.8","259.5","50313840.0","49664953.0","21551399.0","21222945.0","7211042.0","7219063.0"
"1795K20","1795","K20","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K20","0","X","2015-08-31 19:12","252.7","254.5","50987783.0","50435039.0","21833751.0","21585013.0","7320281.0","7265013.0"
"1795K19","1795","K19","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K19","0","X","2015-08-31 19:12","251.2","253.8","55381954.0","54018534.0","23726628.0","23123821.0","7928698.0","7770892.0"
"1795K18","1795","K18","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K18","0","X","2015-08-31 19:12","251.2","258.2","50151772.0","49861191.0","21485699.0","21314989.0","7180374.0","7231213.0"
"1795K17","1795","K17","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K17","0","X","2015-08-31 19:12","246.7","253.2","51992891.0","50810396.0","22304727.0","21754528.0","7383437.0","7301340.0"
"1795K16","1795","K16","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K16","0","X","2015-08-31 19:12","252.8","258.1","50856613.0","50422569.0","21777232.0","21555847.0","7302149.0","7310875.0"
"1795K15","1795","K15","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K15","0","X","2015-08-31 19:12","249.1","259.2","49521599.0","48542786.0","21229472.0","20745343.0","7062655.0","7052100.0"
"1795K14","1795","K14","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K14","0","X","2015-08-31 19:12","255.1","255.1","51912361.0","51508167.0","22213206.0","22040233.0","7485949.0","7427701.0"
"1795K13","1795","K13","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K13","0","X","2015-08-31 19:12","251.7","263.9","50629234.0","49205443.0","21686732.0","20997547.0","7255770.0","7210349.0"
"1795K12","1795","K12","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K12","0","X","2015-08-31 19:12","255.4","260.9","56185881.0","57355298.0","24040088.0","24498642.0","8105705.0","8358014.0"
"1795K11","1795","K11","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K11","0","X","2015-08-31 19:12","251.4","255.1","53863100.0","54702368.0","23074606.0","23407119.0","7713888.0","7888130.0"
"1795K10","1795","K10","https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/name/HMS1795K10","0","X","2015-08-31 19:12","214.9","224.5","53752496.0","52202690.0","23274321.0","22542171.0","7203854.0","7118348.0"
